YEAR,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Education,TopicId,MeasureId,StratificationID1,StratificationID4,SubMeasureID,DisplayOrder
2001,GA,Georgia,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,29.4,2.4,24.6,34.1,1345,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS08,8
2010,PA,Pennsylvania,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,0.6,0.3,0.1,1.1,1241,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS09,9
2002,VT,Vermont,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,2.4,0.4,1.6,3.3,2255,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS09,9
2002,NE,Nebraska,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,60.3,6,48.6,72,95,Female,Middle School,105BEH,169QUA,3GEN,1EDU,YTS06,6
2010,WI,Wisconsin,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,7.1,1,5.2,9,1746,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS10,10
2004,NJ,New Jersey,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,52.8,3.9,45.1,60.4,211,Female,High School,105BEH,169QUA,3GEN,2EDU,YTS06,6
2014,MS,Mississippi,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,37.4,1.9,33.7,41.1,1580,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS08,8
2009,NC,North Carolina,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,16.7,1.4,14,19.4,3213,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS07,7
2001,MI,Michigan,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,2.4,0.6,1.3,3.6,883,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS09,9
2002,MD,Maryland,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,22.2,0.7,20.9,23.5,25265,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS08,8
2005,UT,Utah,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,32.7,3.6,25.7,39.7,1504,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS08,8
2012,AL,Alabama,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,20.4,2.2,16,24.8,699,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS11,11
2009,CT,Connecticut,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,2.2,0.5,1.2,3.2,1051,Male,High School,151BEH,169USS,2GEN,2EDU,YTS12,12
2013,SC,South Carolina,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,3.4,0.6,2.2,4.6,1596,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS12,12
2002,KY,Kentucky,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,15.3,1.6,12.2,18.4,1462,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS07,7
2006,KY,Kentucky,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,3.2,0.5,2.3,4.1,1830,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS10,10
2013,CT,Connecticut,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,1.2,0.6,0,2.4,1460,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS10,10
2012,WI,Wisconsin,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,35.4,1.9,31.6,39.2,750,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS08,8
2003,MO,Missouri,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,52.6,3.3,46.2,59.1,141,Male,High School,105BEH,169QUA,2GEN,2EDU,YTS05,5
2001,FL,Florida,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,31.8,1.7,28.4,35.2,2186,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS08,8
2007,WV,West Virginia,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,3.9,0.9,2.2,5.6,740,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS09,9
2009,SC,South Carolina,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,7.7,1,5.7,9.7,644,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS11,11
2005,ND,North Dakota,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,55.1,1.9,51.3,58.8,861,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS08,8
2008,AL,Alabama,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,30.1,3.5,23.3,36.9,499,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS08,8
2014,NE,Nebraska,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,20.5,1.8,17.1,24,1139,Male,High School,151BEH,169USS,2GEN,2EDU,YTS11,11
2006,SC,South Carolina,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,7.9,1.3,5.4,10.4,678,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS10,10
2008,IA,Iowa,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,,,,,,Female,Middle School,105BEH,170CES,3GEN,1EDU,YTS03,3
2001,NJ,New Jersey,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,2.8,0.5,1.7,3.9,1909,Female,High School,151BEH,169USS,3GEN,2EDU,YTS10,10
2006,PA,Pennsylvania,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,0.9,0.4,0.2,1.6,737,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS09,9
2005,NC,North Carolina,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.4,0.1,0.1,0.7,3236,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS12,12
2015,HI,Hawaii,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,6.6,0.9,4.8,8.4,929,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS07,7
2000,NE,Nebraska,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,12.3,1,10.3,14.4,1640,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS09,9
2012,AL,Alabama,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,22.9,2.3,18.4,27.4,745,Male,High School,151BEH,169USS,2GEN,2EDU,YTS10,10
2000,HI,Hawaii,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,9.4,1.6,6.3,12.6,613,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS09,9
2002,NY,New York,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,3.4,1.4,0.7,6.1,2158,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS11,11
2013,WV,West Virginia,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,3.4,0.7,2,4.8,1112,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS10,10
2001,MI,Michigan,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,25.8,1.5,22.8,28.8,1632,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS07,7
2000,NE,Nebraska,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,13.2,0.9,11.5,15,3178,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS09,9
2009,CT,Connecticut,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,11.7,1.3,9.2,14.2,2338,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS08,8
2000,CA,California,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,21.6,2,17.6,25.6,2937,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS07,7
2009,ND,North Dakota,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,53.6,3.6,46.6,60.6,349,Overall,High School,105BEH,170CES,1GEN,2EDU,YTS01,1
2006,WI,Wisconsin,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,10.1,1.3,7.6,12.6,912,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS11,11
2006,IN,Indiana,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,56.5,4.8,47,66,273,Female,High School,105BEH,170CES,3GEN,2EDU,YTS03,3
2006,IN,Indiana,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,55.4,5.8,44,66.8,98,Male,Middle School,105BEH,170CES,2GEN,1EDU,YTS02,2
2004,NC,North Carolina,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,10.7,1.1,8.5,12.9,1591,Female,High School,151BEH,169USS,3GEN,2EDU,YTS11,11
2002,NC,North Carolina,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,10.5,0.9,8.7,12.4,2700,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS07,7
2000,TX,Texas,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,28.1,3,22.3,34,2217,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS07,7
2000,MN,Minnesota,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,32.4,1.2,30.1,34.7,7376,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS07,7
2013,CT,Connecticut,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,16.2,1.3,13.6,18.8,1238,Male,High School,151BEH,169USS,2GEN,2EDU,YTS11,11
2009,SC,South Carolina,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,5.1,1.3,2.5,7.7,514,Male,High School,151BEH,169USS,2GEN,2EDU,YTS12,12
2011,SC,South Carolina,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,0.8,0.3,0.3,1.3,1512,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS09,9
2000,WV,West Virginia,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,31,1.8,27.4,34.6,1557,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS11,11
2009,NC,North Carolina,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,6.5,0.8,5,8,3213,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS09,9
2011,LA,Louisiana,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,36.1,6.9,22.6,49.6,62,Overall,Middle School,105BEH,170CES,1GEN,1EDU,YTS01,1
2015,ND,North Dakota,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,2.8,0.5,1.9,3.8,1874,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS10,10
2013,ND,North Dakota,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,,,,,,Female,Middle School,105BEH,169QUA,3GEN,1EDU,YTS06,6
2007,VA,Virginia,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,4,1,2.1,5.9,740,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS10,10
2011,ND,North Dakota,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,9.8,1.3,7.3,12.3,979,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS09,9
1999,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,6.4,0.9,4.6,8.2,710,Male,High School,151BEH,169USS,2GEN,2EDU,YTS12,12
2011,SC,South Carolina,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,19.8,2.2,15.4,24.2,673,Male,High School,151BEH,169USS,2GEN,2EDU,YTS10,10
2006,NJ,New Jersey,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,41.9,2,38,45.8,1929,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS08,8
1999,NC,North Carolina,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,52.7,1.9,49,56.4,878,Female,High School,105BEH,170CES,3GEN,2EDU,YTS03,3
2002,NY,New York,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,4.1,1.1,1.9,6.2,1859,Female,High School,151BEH,169USS,3GEN,2EDU,YTS11,11
2002,MD,Maryland,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,8.1,0.3,7.5,8.8,17325,Male,High School,151BEH,169USS,2GEN,2EDU,YTS10,10
2014,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,16,1.5,13.1,19,1607,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS11,11
2010,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,8.6,2.2,4.2,13,810,Male,High School,151BEH,169USS,2GEN,2EDU,YTS12,12
2002,KS,Kansas,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,13.4,1.6,10.3,16.5,742,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS11,11
2015,PA,Pennsylvania,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,6.7,0.8,5.2,8.2,2564,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS08,8
2000,TN,Tennessee,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,44.4,1.8,40.8,47.9,5041,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS08,8
2003,AZ,Arizona,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,50.1,6.5,37.4,62.8,69,Male,Middle School,105BEH,169QUA,2GEN,1EDU,YTS05,5
2000,AL,Alabama,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,10.2,1.4,7.5,12.9,1553,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS10,10
2004,MS,Mississippi,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,53.8,3.3,47.4,60.3,227,Female,High School,105BEH,170CES,3GEN,2EDU,YTS03,3
2011,WV,West Virginia,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,10,1.9,6.2,13.8,840,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS09,9
2015,MS,Mississippi,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,19.3,2.4,14.6,23.9,1293,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS08,8
2000,ME,Maine,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,46,9.1,28.2,63.8,58,Male,Middle School,105BEH,170CES,2GEN,1EDU,YTS02,2
2002,IA,Iowa,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,26.7,1.5,23.7,29.7,1640,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS07,7
2013,OH,Ohio,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,,,,,,Overall,Middle School,105BEH,169QUA,1GEN,1EDU,YTS04,4
2002,MA,Massachusetts,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,63.3,3.8,56,70.7,261,Overall,High School,105BEH,169QUA,1GEN,2EDU,YTS04,4
2013,CT,Connecticut,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1.9,0.3,1.3,2.5,2445,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS12,12
2005,SD,South Dakota,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,3.9,1.7,0.6,7.2,1379,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS10,10
2000,SD,South Dakota,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,56,4.3,47.4,64.5,199,Male,High School,105BEH,169QUA,2GEN,2EDU,YTS05,5
2009,OK,Oklahoma,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,24.4,2.2,20,28.8,1058,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS08,8
2000,KY,Kentucky,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,9.1,1.7,5.9,12.4,672,Male,High School,151BEH,169USS,2GEN,2EDU,YTS12,12
2002,AL,Alabama,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,48.2,6.3,35.8,60.6,74,Female,Middle School,105BEH,169QUA,3GEN,1EDU,YTS06,6
2013,WV,West Virginia,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,20,1.5,17,23,849,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS07,7
2015,LA,Louisiana,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,14.8,2.3,10.3,19.2,540,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS11,11
2006,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,7.8,2.1,3.7,11.9,725,Female,High School,151BEH,169USS,3GEN,2EDU,YTS11,11
2015,SC,South Carolina,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,60,6.2,47.9,72.2,54,Female,High School,105BEH,169QUA,3GEN,2EDU,YTS06,6
2009,CT,Connecticut,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,1.4,0.4,0.7,2.1,1190,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS11,11
2004,NH,New Hampshire,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,4.2,0.6,3,5.3,1624,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS11,11
2014,NE,Nebraska,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,12.8,1.2,10.4,15.1,2329,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS11,11
2004,AL,Alabama,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,61.3,2.2,56.9,65.7,1465,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS08,8
2007,ND,North Dakota,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,3.3,0.8,1.8,4.8,836,Female,High School,151BEH,169USS,3GEN,2EDU,YTS10,10
2006,MS,Mississippi,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,61,3.5,54.1,67.9,724,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS08,8
2013,GA,Georgia,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,51.3,3.3,44.9,57.7,180,Overall,High School,105BEH,170CES,1GEN,2EDU,YTS01,1
2013,OH,Ohio,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,14.3,2.4,9.6,19,898,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS08,8
2004,NH,New Hampshire,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,,,,,,Overall,Middle School,105BEH,170CES,1GEN,1EDU,YTS01,1
2015,MO,Missouri,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0,0,0,0,844,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS12,12
2009,NC,North Carolina,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,14.1,1.8,10.5,17.7,1541,Male,High School,151BEH,169USS,2GEN,2EDU,YTS10,10
2002,PA,Pennsylvania,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,6.1,0.5,5.2,7,4835,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS11,11
2002,MS,Mississippi,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,12.1,0.9,10.3,13.9,2708,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS07,7
2009,LA,Louisiana,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,50.3,5.1,40.3,60.3,134,Overall,High School,105BEH,169QUA,1GEN,2EDU,YTS04,4
2008,OH,Ohio,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,19.4,2.4,14.7,24.1,1575,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS08,8
2004,DE,Delaware,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,29.8,2,25.9,33.6,1261,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS08,8
2000,AR,Arkansas,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,62.5,8.3,46.3,78.7,94,Female,Middle School,105BEH,170CES,3GEN,1EDU,YTS03,3
2010,PA,Pennsylvania,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,12.1,1.1,9.9,14.3,1236,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS08,8
2010,MS,Mississippi,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,58.2,5.5,47.4,69,74,Overall,Middle School,105BEH,170CES,1GEN,1EDU,YTS01,1
2011,MI,Michigan,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1.7,0.6,0.5,2.9,2055,Female,High School,151BEH,169USS,3GEN,2EDU,YTS12,12
2006,AL,Alabama,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,23.6,2,19.6,27.6,758,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS07,7
2011,HI,Hawaii,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,3.8,0.9,2.1,5.5,831,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS07,7
2006,IL,Illinois,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,,,,,,Female,Middle School,105BEH,169QUA,3GEN,1EDU,YTS06,6
2013,IL,Illinois,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,37.5,4.9,27.9,47.1,145,Overall,High School,105BEH,170CES,1GEN,2EDU,YTS01,1
2009,IA,Iowa,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,42.3,3.6,35.2,49.4,614,Male,High School,106BEH,166SSA,2GEN,2EDU,YTS08,8
2006,AL,Alabama,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,29.3,3,23.4,35.2,941,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS11,11
2009,IA,Iowa,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,19.5,2.4,14.8,24.2,630,Female,High School,106BEH,166SSA,3GEN,2EDU,YTS07,7
2009,GA,Georgia,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,1.3,0.4,0.6,2,1950,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS09,9
2006,AL,Alabama,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,4.7,1.1,2.5,6.9,958,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS12,12
2000,OK,Oklahoma,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,54.5,5.8,43.2,65.9,120,Male,Middle School,105BEH,169QUA,2GEN,1EDU,YTS05,5
2003,RI,Rhode Island,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,7.8,0.5,6.8,8.9,2359,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS11,11
2001,ME,Maine,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,8.6,0.8,7,10.2,12556,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS07,7
2008,NJ,New Jersey,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,47.9,3.8,40.4,55.4,162,Female,High School,105BEH,170CES,3GEN,2EDU,YTS03,3
2005,AR,Arkansas,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,3.4,0.5,2.3,4.4,1035,Female,High School,151BEH,169USS,3GEN,2EDU,YTS10,10
2012,DE,Delaware,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,,,,,,Female,Middle School,105BEH,170CES,3GEN,1EDU,YTS03,3
2009,CT,Connecticut,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.3,0.2,0,0.6,1143,Male,Middle School,151BEH,169USS,2GEN,1EDU,YTS12,12
2012,DE,Delaware,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,4.1,0.6,2.9,5.3,2362,Overall,Middle School,106BEH,166SSA,1GEN,1EDU,YTS07,7
2004,AL,Alabama,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,11.9,2.1,7.8,16.1,701,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS07,7
2011,WV,West Virginia,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,8.9,1.8,5.4,12.4,844,Female,High School,151BEH,169USS,3GEN,2EDU,YTS11,11
2015,NJ,New Jersey,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,2.6,0.5,1.7,3.5,3794,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS09,9
2002,FL,Florida,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,9.7,1,7.8,11.6,7761,Female,Middle School,106BEH,166SSA,3GEN,1EDU,YTS07,7
1999,NC,North Carolina,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,46.8,1.5,43.9,49.7,1833,Overall,High School,105BEH,169QUA,1GEN,2EDU,YTS04,4
2010,PA,Pennsylvania,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,,,,,,Female,Middle School,105BEH,170CES,3GEN,1EDU,YTS03,3
2004,WI,Wisconsin,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,2.2,0.4,1.3,3.1,1674,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS10,10
2009,CT,Connecticut,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,49.4,4.9,39.7,59.1,118,Male,High School,105BEH,170CES,2GEN,2EDU,YTS02,2
2011,CT,Connecticut,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1.4,0.4,0.7,2.1,2084,Overall,High School,151BEH,169USS,1GEN,2EDU,YTS12,12
2000,WV,West Virginia,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.2,0.1,0,0.5,850,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS12,12
2016,SD,South Dakota,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,2.3,1.1,0.1,4.5,1169,Female,Middle School,151BEH,169USS,3GEN,1EDU,YTS10,10
2013,ND,North Dakota,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,9.3,1,7.4,11.2,1959,Overall,Middle School,151BEH,169USS,1GEN,1EDU,YTS11,11
2008,OH,Ohio,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,5.1,1,3.2,7,782,Male,Middle School,106BEH,166SSA,2GEN,1EDU,YTS07,7
2007,OK,Oklahoma,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,54.5,1.1,52.4,56.6,2887,Overall,High School,106BEH,166SSA,1GEN,2EDU,YTS08,8
